filename,run_case,run_num,case_num,Sref,Cref,Bref,Xref,alpha,beta,Mach,V,r_rate,p_rate,q_rate,pb2V,qc2V,rb2V,CL,CD,CDind,CY,Cl,Cm,Cn,e,CLa,CLb,CYa,CYb,Cla,Clb,Cma,Cmb,Cna,Cnb,CLp,CLq,CLr,CYp,CYq,CYr,Clp,Clq,Clr,Cmp,Cmq,Cmr,Cnp,Cnq,Cnr,Xnp,spiral_stab,CLd1,CYd1,Cld1,Cmd1,Cnd1,CDffd1,ed1
run_12_case24_ST.txt,V= 18.0  a=  -3.0  b= 15.0  flap=0.0,12,24,0.3648,0.318,1.2,0.23,-3,15,0,18,NaN,0,NaN,-0,0,-0,0.18994,0.00324,0.0032377,-0.00354,-0.00552,-0.12507,0.00063,0.8877,3.490817,-0.07495,-0.006421,-0.012232,-0.216996,-0.01921,-0.282444,0.044725,-0.006538,0.001175,0.0102,4.641747,-0.014142,0.023048,-0.020927,0.006204,-0.311184,-0.208812,0.053165,-0.005959,-1.492294,0.010317,-0.012537,-0.010026,-0.001499,0.25573,NaN,0.002356,1e-05,-0.000728,-0.001353,5.2e-05,9.2e-05,-0.001543
run_12_case25_ST.txt,V= 18.0  a=  -3.0  b= 20.0  flap=0.0,12,25,0.3648,0.318,1.2,0.23,-3,20,0,18,NaN,0,NaN,-0,0,-0,0.18245,0.0031,0.0031041,-0.00455,-0.0071,-0.1206,0.00081,0.8394,3.30374,-0.096354,-0.008305,-0.010819,-0.278965,-0.016992,-0.267311,0.057497,-0.008401,0.001039,0.013481,4.515683,-0.018688,0.022425,-0.027692,0.006036,-0.302733,-0.275938,0.051721,-0.007875,-1.451766,0.013634,-0.012196,-0.013246,-0.001458,0.25573,NaN,0.002225,1.3e-05,-0.000936,-0.001272,6.7e-05,8.8e-05,-0.000608
run_13_case01_ST.txt,V= 18.0  a=   0.0  b=  0.0  flap=0.0,13,1,0.3648,0.318,1.2,0.23,0,0,0,18,NaN,0,NaN,-0,0,-0,0.39519,0.01289,0.0128918,-0,0,-0.14657,0,0.9821,3.710035,-0,2.4e-05,-0.015483,1e-06,-0.067618,-0.288985,0,1e-06,1.119649,-0,4.810563,0,0.102294,2.3e-05,0.006322,-0.319523,0,0.107364,0,-1.547057,-0,-0.035008,0,-0.004213,0.25477,1.119649,0.002514,-0,0,-0.001455,0,0.000178,-0.001131
run_13_case02_ST.txt,V= 18.0  a=   0.0  b=  5.0  flap=0.0,13,2,0.3648,0.318,1.2,0.23,0,5,0,18,NaN,0,NaN,-0,0,-0,0.39257,0.01282,0.0128195,-0.00134,-0.00587,-0.14577,0.00021,0.9801,3.681828,-0.059946,-0.002191,-0.015248,-0.075186,-0.066591,-0.286789,0.018225,0.005625,1.119654,0.0032,4.792259,-0.004926,0.101908,-0.007061,0.006298,-0.318307,-0.070396,0.106956,-0.001822,-1.54117,0.003575,-0.034875,0.000312,-0.004197,0.25477,1.119654,0.002494,-1e-06,-0.000253,-0.001442,1.7e-05,0.000177,-0.001118
run_13_case03_ST.txt,V= 18.0  a=   0.0  b= 10.0  flap=0.0,13,3,0.3648,0.318,1.2,0.23,0,10,0,18,NaN,0,NaN,-0,0,-0,0.38478,0.0126,0.0126045,-0.00265,-0.01156,-0.14341,0.00041,0.974,3.598063,-0.11807,-0.004339,-0.01455,-0.148088,-0.06354,-0.280271,0.035896,0.011078,1.11966,0.006376,4.73748,-0.009814,0.100746,-0.014091,0.006226,-0.314669,-0.140257,0.105733,-0.00363,-1.523554,0.007122,-0.034476,0.000622,-0.004149,0.254771,1.11966,0.002435,-2e-06,-0.000498,-0.001406,3.3e-05,0.000173,-0.001078
run_13_case04_ST.txt,V= 18.0  a=   0.0  b= 15.0  flap=0.0,13,4,0.3648,0.318,1.2,0.23,0,15,0,18,NaN,0,NaN,-0,0,-0,0.37206,0.01225,0.0122532,-0.00387,-0.0169,-0.13954,0.00059,0.9635,3.461285,-0.172607,-0.006355,-0.013409,-0.21649,-0.058559,-0.269626,0.052477,0.016194,1.119666,0.009504,4.646647,-0.014627,0.098817,-0.021014,0.006107,-0.308635,-0.209051,0.103706,-0.005411,-1.494342,0.010615,-0.033816,0.000926,-0.00407,0.254771,1.119666,0.002339,-3e-06,-0.000729,-0.001346,4.9e-05,0.000168,-0.00101
run_13_case05_ST.txt,V= 18.0  a=   0.0  b= 20.0  flap=0.0,13,5,0.3648,0.318,1.2,0.23,0,20,0,18,NaN,0,NaN,-0,0,-0,0.35481,0.01178,0.0117765,-0.00498,-0.02173,-0.13429,0.00076,0.9484,3.275651,-0.221899,-0.008178,-0.011861,-0.278315,-0.051799,-0.25518,0.067463,0.020819,1.119671,0.012559,4.520451,-0.019329,0.096136,-0.027777,0.005941,-0.300253,-0.276253,0.100889,-0.00715,-1.453758,0.014028,-0.032898,0.001224,-0.003959,0.254773,1.119671,0.002209,-4e-06,-0.000937,-0.001265,6.3e-05,0.00016,-0.000914
run_13_case06_ST.txt,V= 18.0  a=   3.0  b=  0.0  flap=0.0,13,6,0.3648,0.318,1.2,0.23,3,0,0,18,NaN,0,NaN,-0,0,-0,0.588,0.02836,0.0283611,-0,0,-0.16127,0,0.9884,3.650314,0,-0.000114,-0.016797,2e-06,-0.1127,-0.272081,0,1.6e-05,0.720684,-3e-06,4.802595,0,0.180296,-6.8e-05,-0.001976,-0.314606,1e-06,0.159042,0,-1.544937,-0,-0.057294,1.1e-05,-0.008266,0.253703,0.720684,0.002479,-0,0,-0.00144,0,0.000258,-0.000625
run_13_case07_ST.txt,V= 18.0  a=   3.0  b=  5.0  flap=0.0,13,7,0.3648,0.318,1.2,0.23,3,5,0,18,NaN,0,NaN,-0,0,-0,0.58391,0.02819,0.0281906,-0.00146,-0.00981,-0.16036,0.00019,0.9875,3.622542,-0.09347,-0.002254,-0.016542,-0.074185,-0.110988,-0.270014,0.020778,0.013468,0.720692,0.002945,4.784319,-0.005063,0.179613,-0.007151,-0.001969,-0.313409,-0.070283,0.158437,-0.001632,-1.539058,0.003665,-0.057076,0.004007,-0.008234,0.253703,0.720692,0.002459,-6e-06,-0.000253,-0.001428,1.6e-05,0.000256,-0.000624
run_13_case08_ST.txt,V= 18.0  a=   3.0  b= 10.0  flap=0.0,13,8,0.3648,0.318,1.2,0.23,3,10,0,18,NaN,0,NaN,-0,0,-0,0.57177,0.02769,0.0276851,-0.00288,-0.01932,-0.15767,0.00038,0.9847,3.540066,-0.1841,-0.004328,-0.015784,-0.146118,-0.105903,-0.263876,0.040925,0.026512,0.7207,0.005871,4.729634,-0.010088,0.177563,-0.014181,-0.001946,-0.309827,-0.140032,0.156626,-0.003253,-1.521466,0.007302,-0.056424,0.007972,-0.00814,0.253704,0.7207,0.002401,-1.2e-05,-0.000497,-0.001391,3.1e-05,0.000251,-0.00062
run_13_case09_ST.txt,V= 18.0  a=   3.0  b= 15.0  flap=0.0,13,9,0.3648,0.318,1.2,0.23,3,15,0,18,NaN,0,NaN,-0,0,-0,0.55195,0.02686,0.0268597,-0.0042,-0.02824,-0.15326,0.00056,0.9799,3.405393,-0.269136,-0.006272,-0.014546,-0.21361,-0.097601,-0.253855,0.059828,0.03875,0.72071,0.008752,4.63895,-0.015037,0.174161,-0.021102,-0.001909,-0.303886,-0.208715,0.153623,-0.004848,-1.492294,0.010884,-0.055342,0.011876,-0.007984,0.253705,0.72071,0.002306,-1.7e-05,-0.000727,-0.001332,4.5e-05,0.000242,-0.000614
run_13_case10_ST.txt,V= 18.0  a=   3.0  b= 20.0  flap=0.0,13,10,0.3648,0.318,1.2,0.23,3,20,0,18,NaN,0,NaN,-0,0,-0,0.52504,0.02574,0.0257397,-0.0054,-0.03631,-0.14728,0.00071,0.9728,3.222614,-0.345995,-0.008027,-0.012866,-0.274613,-0.086333,-0.240253,0.076914,0.04981,0.720721,0.011567,4.512963,-0.019871,0.169434,-0.027863,-0.001857,-0.295633,-0.27581,0.14945,-0.006406,-1.451766,0.014383,-0.053839,0.01569,-0.007767,0.253708,0.720721,0.002178,-2.2e-05,-0.000935,-0.001252,5.8e-05,0.000231,-0.000604
run_13_case11_ST.txt,V= 18.0  a=   6.0  b=  0.0  flap=0.0,13,11,0.3648,0.318,1.2,0.23,6,0,0,18,NaN,0,NaN,-0,0,-0,0.77697,0.0495,0.0495023,-1e-05,0,-0.17501,0,0.9908,3.56334,1e-06,-0.00025,-0.018065,6e-06,-0.156933,-0.252196,-0,3.1e-05,0.549189,-1.6e-05,4.781672,1e-06,0.257003,-0.000158,-0.018383,-0.307497,3e-06,0.209717,0,-1.538582,-0,-0.079989,2.2e-05,-0.013625,0.252506,0.549189,0.002427,-0,0,-0.001417,0,0.000334,-0.000411
run_13_case12_ST.txt,V= 18.0  a=   6.0  b=  5.0  flap=0.0,13,12,0.3648,0.318,1.2,0.23,6,5,0,18,NaN,0,NaN,-0,0,-0,0.77144,0.04919,0.0491905,-0.00158,-0.01372,-0.174,0.00018,0.9903,3.536209,-0.126349,-0.002311,-0.017789,-0.072369,-0.154548,-0.25028,0.023164,0.021164,0.549197,0.002667,4.763477,-0.005173,0.256028,-0.007241,-0.018313,-0.306327,-0.069976,0.208919,-0.001438,-1.532727,0.003745,-0.079685,0.00769,-0.013573,0.252507,0.549197,0.002408,-1.1e-05,-0.000251,-0.001405,1.4e-05,0.000332,-0.000412
run_13_case13_ST.txt,V= 18.0  a=   6.0  b= 10.0  flap=0.0,13,13,0.3648,0.318,1.2,0.23,6,10,0,18,NaN,0,NaN,-0,0,-0,0.75503,0.04827,0.048266,-0.0031,-0.02702,-0.17099,0.00035,0.9887,3.455638,-0.24886,-0.004304,-0.016972,-0.142544,-0.147469,-0.244591,0.045624,0.041655,0.549207,0.00533,4.70903,-0.010308,0.253104,-0.01427,-0.018104,-0.302826,-0.139422,0.206531,-0.002866,-1.515208,0.007462,-0.078774,0.0153,-0.013418,0.252508,0.549207,0.002351,-2.1e-05,-0.000495,-0.001369,2.8e-05,0.000325,-0.000414
run_13_case14_ST.txt,V= 18.0  a=   6.0  b= 15.0  flap=0.0,13,14,0.3648,0.318,1.2,0.23,6,15,0,18,NaN,0,NaN,-0,0,-0,0.72823,0.04676,0.0467571,-0.00453,-0.0395,-0.16608,0.00052,0.986,3.324074,-0.36381,-0.006171,-0.015639,-0.208388,-0.135908,-0.235302,0.066697,0.06088,0.549217,0.007953,4.618743,-0.015365,0.248254,-0.021189,-0.017757,-0.29702,-0.207806,0.202571,-0.004272,-1.486156,0.011123,-0.077264,0.022793,-0.013161,0.25251,0.549217,0.002258,-3.1e-05,-0.000724,-0.001311,4.1e-05,0.000314,-0.000417
run_13_case15_ST.txt,V= 18.0  a=   6.0  b= 20.0  flap=0.0,13,15,0.3648,0.318,1.2,0.23,6,20,0,18,NaN,0,NaN,-0,0,-0,0.69186,0.04471,0.0447095,-0.00582,-0.05078,-0.15941,0.00066,0.9819,3.145515,-0.467705,-0.007855,-0.013831,-0.2679,-0.120218,-0.222694,0.085744,0.078256,0.549231,0.010515,4.493305,-0.020305,0.241515,-0.027948,-0.017275,-0.288953,-0.27461,0.197069,-0.005645,-1.445794,0.014698,-0.075166,0.030114,-0.012804,0.252514,0.549231,0.002132,-4e-05,-0.00093,-0.001232,5.3e-05,0.000298,-0.000422
run_13_case16_ST.txt,V= 18.0  a=   9.0  b=  0.0  flap=0.0,13,16,0.3648,0.318,1.2,0.23,9,0,0,18,NaN,0,NaN,-0,0,-0,0.96071,0.07584,0.0758372,-3e-05,0,-0.18764,0,0.9921,3.450609,2e-06,-0.000384,-0.019283,1.2e-05,-0.199832,-0.229548,0,4.5e-05,0.463543,-3.7e-05,4.748026,5e-06,0.331575,-0.000248,-0.042718,-0.298321,5e-06,0.259049,0,-1.52801,-0,-0.103233,3.2e-05,-0.020172,0.251155,0.463543,0.002358,-0,0,-0.001387,0,0.000407,-0.000298
run_13_case17_ST.txt,V= 18.0  a=   9.0  b=  5.0  flap=0.0,13,17,0.3648,0.318,1.2,0.23,9,5,0,18,NaN,0,NaN,-0,0,-0,0.95378,0.07534,0.0753443,-0.0017,-0.01759,-0.18653,0.00017,0.9917,3.424317,-0.158342,-0.002358,-0.018985,-0.069757,-0.196796,-0.227804,0.025356,0.028628,0.463552,0.002371,4.729959,-0.005252,0.330316,-0.007331,-0.042555,-0.297186,-0.069476,0.258063,-0.00124,-1.522196,0.003815,-0.102841,0.011352,-0.020096,0.251155,0.463552,0.00234,-1.6e-05,-0.000249,-0.001375,1.3e-05,0.000404,-0.000299
run_13_case18_ST.txt,V= 18.0  a=   9.0  b= 10.0  flap=0.0,13,18,0.3648,0.318,1.2,0.23,9,10,0,18,NaN,0,NaN,-0,0,-0,0.93321,0.07388,0.0738833,-0.00333,-0.03465,-0.18323,0.00033,0.9907,3.346231,-0.311876,-0.004267,-0.018111,-0.137406,-0.187781,-0.222626,0.049941,0.056341,0.463561,0.004761,4.675894,-0.010469,0.326543,-0.014358,-0.042069,-0.293789,-0.138428,0.255113,-0.002471,-1.504796,0.007602,-0.101665,0.022586,-0.019866,0.251157,0.463561,0.002284,-3.1e-05,-0.000491,-0.00134,2.6e-05,0.000395,-0.000302
run_13_case19_ST.txt,V= 18.0  a=   9.0  b= 15.0  flap=0.0,13,19,0.3648,0.318,1.2,0.23,9,15,0,18,NaN,0,NaN,-0,0,-0,0.89962,0.0715,0.0714986,-0.00485,-0.05066,-0.17785,0.00048,0.9889,3.218725,-0.455933,-0.006052,-0.016686,-0.20088,-0.17306,-0.214171,0.073009,0.082343,0.463572,0.007114,4.586243,-0.015607,0.320285,-0.021276,-0.041263,-0.288156,-0.206327,0.250222,-0.003684,-1.475945,0.011331,-0.099716,0.033648,-0.019485,0.251159,0.463572,0.002194,-4.5e-05,-0.000718,-0.001283,3.7e-05,0.000381,-0.000307
run_13_case20_ST.txt,V= 18.0  a=   9.0  b= 20.0  flap=0.0,13,20,0.3648,0.318,1.2,0.23,9,20,0,18,NaN,0,NaN,-0,0,-0,0.85404,0.06826,0.0682626,-0.00622,-0.06512,-0.17055,0.00061,0.9862,3.045674,-0.586137,-0.007658,-0.014754,-0.25825,-0.153081,-0.202696,0.093858,0.105843,0.463585,0.009414,4.461689,-0.020626,0.31159,-0.028032,-0.040143,-0.28033,-0.272656,0.243426,-0.004868,-1.43586,0.014973,-0.097009,0.044454,-0.018956,0.251164,0.463585,0.002071,-5.8e-05,-0.000923,-0.001205,4.8e-05,0.000363,-0.000314
run_13_case21_ST.txt,V= 18.0  a=  12.0  b=  0.0  flap=0.0,13,21,0.3648,0.318,1.2,0.23,12,0,0,18,NaN,0,NaN,-0,0,-0,1.1379,0.10674,0.1067419,-5e-05,0,-0.19901,1e-05,0.9928,3.314089,4e-06,-0.000514,-0.020449,2e-05,-0.240928,-0.204385,0,5.8e-05,0.411512,-6.7e-05,4.702022,1.2e-05,0.403195,-0.000337,-0.074714,-0.287237,9e-06,0.306721,0,-1.51325,-0,-0.127145,4.2e-05,-0.027754,0.249612,0.411512,0.002275,-0,0,-0.001349,0,0.000475,-0.000229
run_13_case22_ST.txt,V= 18.0  a=  12.0  b=  5.0  flap=0.0,13,22,0.3648,0.318,1.2,0.23,12,5,0,18,NaN,0,NaN,-0,0,-0,1.12963,0.10603,0.1060331,-0.00183,-0.02142,-0.19781,0.00016,0.9925,3.288815,-0.189223,-0.002397,-0.020129,-0.066379,-0.237268,-0.202832,0.02733,0.035777,0.411521,0.002059,4.684131,-0.005298,0.401664,-0.00742,-0.07443,-0.286144,-0.068784,0.305553,-0.001039,-1.507492,0.003875,-0.126661,0.014983,-0.027648,0.249612,0.411521,0.002257,-2e-05,-0.000247,-0.001338,1.2e-05,0.000471,-0.00023
run_13_case23_ST.txt,V= 18.0  a=  12.0  b= 10.0  flap=0.0,13,23,0.3648,0.318,1.2,0.23,12,10,0,18,NaN,0,NaN,-0,0,-0,1.10505,0.10393,0.1039317,-0.00355,-0.04218,-0.19426,0.0003,0.9918,3.213752,-0.372701,-0.004215,-0.019198,-0.130761,-0.226399,-0.198222,0.05383,0.070409,0.41153,0.004169,4.63059,-0.010568,0.397075,-0.014446,-0.07358,-0.282874,-0.137054,0.302061,-0.00207,-1.49026,0.007721,-0.125214,0.02981,-0.027332,0.249614,0.41153,0.002204,-4e-05,-0.000486,-0.001304,2.3e-05,0.000461,-0.000233
run_13_case24_ST.txt,V= 18.0  a=  12.0  b= 15.0  flap=0.0,13,24,0.3648,0.318,1.2,0.23,12,15,0,18,NaN,0,NaN,-0,0,-0,1.06491,0.1005,0.1005019,-0.00516,-0.06167,-0.18846,0.00044,0.9905,3.091183,-0.544855,-0.005912,-0.017683,-0.191169,-0.20865,-0.190693,0.078694,0.102903,0.411541,0.006247,4.541809,-0.015758,0.389465,-0.021362,-0.072169,-0.27745,-0.204281,0.296269,-0.003086,-1.461687,0.011508,-0.122813,0.04441,-0.026808,0.249617,0.411541,0.002116,-5.9e-05,-0.000711,-0.001248,3.3e-05,0.000445,-0.000238
run_13_case25_ST.txt,V= 18.0  a=  12.0  b= 20.0  flap=0.0,13,25,0.3648,0.318,1.2,0.23,12,20,0,18,NaN,0,NaN,-0,0,-0,1.01043,0.09585,0.0958476,-0.00662,-0.07928,-0.18059,0.00056,0.9887,2.92483,-0.700454,-0.007438,-0.015632,-0.245769,-0.184562,-0.180476,0.101167,0.132271,0.411554,0.008278,4.418461,-0.020828,0.37889,-0.028116,-0.07021,-0.269915,-0.269954,0.288223,-0.004078,-1.42199,0.015208,-0.119478,0.058673,-0.02608,0.249622,0.411554,0.001998,-7.6e-05,-0.000914,-0.001172,4.3e-05,0.000423,-0.000245
run_14_case01_ST.txt,V= 18.0  a=  15.0  b=  0.0  flap=0.0,14,1,0.3648,0.318,1.2,0.23,15,0,0,18,NaN,0,NaN,-0,0,-0,1.30738,0.14146,0.1414626,-8e-05,0,-0.209,1e-05,0.9932,3.156158,7e-06,-0.000638,-0.021558,3e-05,-0.27977,-0.176982,0,7e-05,0.375136,-0.000104,4.644168,2.5e-05,0.471078,-0.000426,-0.114021,-0.274439,1.4e-05,0.352443,0,-1.494343,-0,-0.151816,5.1e-05,-0.036187,0.247832,0.375136,0.002178,-0,0,-0.001305,0,0.000537,-0.000184
run_14_case02_ST.txt,V= 18.0  a=  15.0  b=  5.0  flap=0.0,14,2,0.3648,0.318,1.2,0.23,15,5,0,18,NaN,0,NaN,-0,0,-0,1.29781,0.14051,0.1405086,-0.00195,-0.02518,-0.20773,0.00015,0.9931,3.132065,-0.218786,-0.002424,-0.021216,-0.062272,-0.27552,-0.175638,0.029066,0.042533,0.375145,0.001736,4.626496,-0.005309,0.469288,-0.007508,-0.113588,-0.273394,-0.067903,0.351102,-0.000835,-1.488656,0.003924,-0.151239,0.018572,-0.036049,0.247833,0.375145,0.002161,-2.5e-05,-0.000244,-0.001294,1e-05,0.000533,-0.000185
run_14_case03_ST.txt,V= 18.0  a=  15.0  b= 10.0  flap=0.0,14,3,0.3648,0.318,1.2,0.23,15,10,0,18,NaN,0,NaN,-0,0,-0,1.26939,0.13768,0.1376801,-0.00377,-0.0496,-0.20395,0.00028,0.9925,3.060511,-0.430931,-0.004147,-0.02023,-0.122681,-0.262899,-0.171645,0.057248,0.083705,0.375154,0.003561,4.573616,-0.010603,0.463927,-0.014533,-0.11229,-0.270269,-0.135304,0.347089,-0.001663,-1.47164,0.007819,-0.14951,0.036952,-0.035637,0.247835,0.375154,0.00211,-4.9e-05,-0.00048,-0.001261,2e-05,0.000522,-0.000187
run_14_case04_ST.txt,V= 18.0  a=  15.0  b= 15.0  flap=0.0,14,4,0.3648,0.318,1.2,0.23,15,15,0,18,NaN,0,NaN,-0,0,-0,1.22298,0.13306,0.1330631,-0.00547,-0.07251,-0.19779,0.0004,0.9916,2.943666,-0.629982,-0.005753,-0.018629,-0.179362,-0.242289,-0.165127,0.083691,0.122334,0.375164,0.005361,4.485925,-0.015816,0.455035,-0.021448,-0.110138,-0.265087,-0.201675,0.340434,-0.002479,-1.443424,0.011654,-0.146644,0.05505,-0.034953,0.247838,0.375164,0.002026,-7.2e-05,-0.000701,-0.001206,2.9e-05,0.000503,-0.000192
run_14_case05_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,5,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case06_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,6,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case07_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,7,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case08_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,8,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case09_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,9,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case10_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,10,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case11_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,11,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case12_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,12,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case13_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,13,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case14_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,14,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_14_case15_ST.txt,V= 18.0  a=  15.0  b= 20.0  flap=0.0,14,15,0.3648,0.318,1.2,0.23,15,20,0,18,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
